t,value
6.003001500750375,-0.19742909735889413
6.053026513256628,-0.31907087844624316
6.103051525762881,-0.03888176073277158
6.153076538269135,-0.2699270992387055
6.203101550775387,-0.021312472835361383
6.253126563281641,0.1889913449651168
6.3031515757878935,-0.07908869047674616
6.353176588294147,0.013304376841706052
6.4032016008004,0.12969352022924482
6.4532266133066525,0.11887549420065166
6.503251625812906,0.06322799967940376
6.553276638319159,0.27367575535110944
6.603301650825412,0.20844662462358293
6.653326663331665,0.4091064616212732
6.703351675837919,0.31596993337432167
6.753376688344171,0.6080503469632059
6.803401700850425,0.4187425875530523
6.8534267133566775,0.507629121483278
6.903451725862931,0.662603694077911
6.953476738369184,0.4981279590996168
7.003501750875437,0.6823685365971334
7.05352676338169,0.8270946085195139
7.103551775887944,0.5706474698936344
7.153576788394196,0.7830447017826275
7.20360180090045,0.8218421507398082
7.253626813406703,0.9033175033747096
7.303651825912956,0.7286570181470874
7.353676838419209,0.7453907330471014
7.403701850925462,0.9525195276897533
7.453726863431715,0.9506602191127163
7.503751875937969,0.9643431895615356
7.553776888444221,0.9899207836101079
7.603801900950475,0.9008654672414328
7.653826913456728,1.0032611976051102
7.703851925962981,1.0180589336253336
7.753876938469234,0.9235585659122172
7.8039019509754874,1.1853237258486287
7.85392696348174,1.0473832905967475
7.903951975987994,0.8796213925169798
7.953976988494246,1.0606599899048363
8.004002001000499,0.8912998670978995
8.054027013506753,1.0587660216850556
8.104052026013006,1.0847545619418695
8.15407703851926,0.8732400589719396
8.204102051025512,1.0356690282185557
8.254127063531765,0.9622824440195074
8.304152076038019,0.9825789688500661
8.354177088544272,1.0671681374810513
8.404202101050524,0.8278704544163169
8.454227113556778,0.7498233654093518
8.504252126063031,0.7069686283305298
8.554277138569285,0.6830707561099402
8.604302151075537,0.7237601834731808
8.65432716358179,0.7305739974752203
8.704352176088044,0.6873737994868335
8.754377188594297,0.7040183959747972
8.80440220110055,0.582641131397518
8.854427213606803,0.6852807176281244
8.904452226113056,0.4706971069369325
8.95447723861931,0.7251712958884329
9.004502251125562,0.4705789197612691
9.054527263631815,0.2761333967541079
9.104552276138069,0.20769153064254892
9.154577288644322,0.3151720747951494
9.204602301150574,0.1960547669544658
9.254627313656828,0.24073087205519486
9.304652326163081,0.16716069992326885
9.354677338669335,0.06276033139414446
9.404702351175587,-0.06460511069836546
9.45472736368184,-0.18142964831215086
9.504752376188094,-0.12454068639544191
9.554777388694347,-0.04399369593952407
9.6048024012006,-0.15764424452343545
9.654827413706853,-0.3525995517909493
9.704852426213106,-0.259109120632379
9.754877438719358,-0.28560539917141387
9.804902451225612,-0.4594218200427276
9.854927463731865,-0.40163418024775815
9.904952476238119,-0.4561130909989231
9.95497748874437,-0.6200025150713565
10.005002501250624,-0.5124330066661695
10.055027513756878,-0.5332679326370394
10.105052526263131,-0.5207013706345487
10.155077538769383,-0.5617126377292097
10.205102551275637,-0.8412770747288689
10.25512756378189,-0.8319497685996384
10.305152576288144,-0.7194739847974274
10.355177588794396,-0.7504801929894492
10.40520260130065,-0.7792290613269772
10.455227613806903,-0.47225724330502544
10.505252626313156,-0.8250923797857088
10.555277638819408,-0.7910687049867661
10.605302651325662,-0.8294055764354304
10.655327663831915,-0.8775332658965337
10.705352676338169,-0.9897074062236229
10.75537768884442,-0.8953943019993226
10.805402701350674,-1.0592543365324922
10.855427713856928,-1.013877392898236
10.905452726363182,-1.044478154691879
10.955477738869433,-0.9910088271472313
11.005502751375687,-0.7684848565406919
11.05552776388194,-1.184929847860488
11.105552776388194,-0.9253324401496377
11.155577788894446,-1.1484983126628974
11.2056028014007,-1.0252181569140189
11.255627813906953,-0.8574811564716799
11.305652826413207,-0.9458816060848655
11.355677838919458,-1.0436348179789232
11.405702851425712,-0.9885999394089411
11.455727863931966,-0.8280245321276024
11.505752876438219,-0.9456939738754726
11.55577788894447,-0.8255010842520747
11.605802901450724,-0.8149598469805971
11.655827913956978,-0.8549967382354862
11.705852926463232,-0.5437858113765968
11.755877938969483,-0.6612348831309804
11.805902951475737,-0.8917746073262456
11.85592796398199,-0.6335239648441356
11.905952976488244,-0.6796253756439479
11.955977988994496,-0.4879458970594055
12.00600300150075,-0.6107496977382697
12.056028014007003,-0.4999498649495197
12.106053026513257,-0.39373393205645163
12.156078039019508,-0.3123021184392868
12.206103051525762,-0.4725542725739702
12.256128064032016,-0.3387397398708116
12.30615307653827,-0.30478530329370596
12.356178089044521,-0.2739811149485172
12.406203101550775,0.01706184643514888
12.456228114057028,-0.06942176767027988
12.506253126563282,-0.18616967788012073
12.556278139069533,0.08169389074828691
12.606303151575787,0.2521375449765936
12.65632816408204,0.19308279670262968
12.706353176588294,-0.012411149132042248
12.756378189094546,0.14044292610667355
12.8064032016008,0.3644253944448673
12.856428214107053,0.21524047267420793
12.906453226613305,0.37794691690537263
12.956478239119559,0.4577513613799704
13.006503251625812,0.3333664179487354
13.056528264132066,0.46481244629083884
13.106553276638317,0.1901659200907102
13.156578289144571,0.45409481220772885
13.206603301650825,0.5721252475438507
13.256628314157078,0.5119575928295252
13.30665332666333,0.8377377892196627
13.356678339169584,0.567555691651149
13.406703351675837,0.7008607198654522
13.45672836418209,0.7903709275649407
13.506753376688343,0.9519111187879339
13.556778389194596,0.6926634358866417
13.60680340170085,0.9789396074051655
13.656828414207103,0.8878618533647324
13.706853426713355,0.810684144884043
13.756878439219609,0.9747679330834235
13.806903451725862,0.9658628983341668
13.856928464232116,0.9009678188228738
13.906953476738368,0.9805979162323358
13.956978489244621,0.9452785771670127
14.007003501750875,1.0028924276695856
14.057028514257128,1.0630037018612932
14.10705352676338,1.1581483070136331
14.157078539269634,0.8760202207970473
14.207103551775887,1.210858769348318
14.25712856428214,0.797604449350566
14.307153576788393,0.9704085183327655
14.357178589294646,1.034726627943531
14.4072036018009,0.9918603039447416
14.457228614307153,0.8869460639835004
14.507253626813405,0.9114837701952584
14.557278639319659,0.8637432950558451
14.607303651825912,0.8325698897811381
14.657328664332166,0.9526990209964387
14.707353676838418,0.8775017405208083
14.757378689344671,0.7444644457474136
14.807403701850925,0.8736346063817122
14.857428714357178,0.7823630462340418
14.90745372686343,0.7989972103366996
14.957478739369684,0.7449560883564721
15.007503751875937,0.5616695753966043
15.057528764382191,0.5495141458277968
15.107553776888443,0.6397097541137023
15.157578789394696,0.5840519942288563
15.20760380190095,0.4776508093616388
15.257628814407203,0.4469994058316038
15.307653826913455,0.5174698273065634
15.357678839419709,0.28400783909725996
15.407703851925962,0.3504777644244398
15.457728864432216,0.22741180369131936
15.507753876938468,0.1771064232466413
15.557778889444721,0.2594981232635688
15.607803901950975,0.1825336201090043
15.657828914457228,0.131464318004113
15.70785392696348,0.13065722170070096
15.757878939469734,-0.04779456183920198
15.807903951975987,-0.03157909970155878
15.857928964482241,-0.18043088976925664
15.907953976988493,-0.16624358977780634
15.957978989494746,-0.26043349746171063
16.008004002000998,-0.2858595246431402
16.05802901450725,-0.2834438646934258
16.108054027013505,-0.47132400366222227
16.15807903951976,-0.22583104980297256
16.208104052026012,-0.5801508216536282
16.258129064532266,-0.6442474286777758
16.30815407703852,-0.4489888573025477
16.35817908954477,-0.5261919343197313
16.408204102051023,-0.5819898869294291
16.458229114557277,-0.6189987020115321
16.50825412706353,-0.718783381334136
16.558279139569784,-0.8412142747519561
16.608304152076037,-0.7759583052633481
16.65832916458229,-0.8813444573697586
16.708354177088545,-0.7441701562776705
16.758379189594795,-0.8823358392792953
16.80840420210105,-0.9739569991198239
16.858429214607302,-0.9450927586935916
16.908454227113555,-0.8909237310631688
16.95847923961981,-1.005519645712394
17.008504252126063,-1.04592479660112
17.058529264632316,-0.9514784374417955
17.10855427713857,-0.9610533529103441
17.15857928964482,-1.0434813525316353
17.208604302151073,-1.0446439571806805
17.258629314657327,-0.9765923990180408
17.30865432716358,-1.1443616199143012
17.358679339669834,-1.13755449408981
17.408704352176088,-1.0634134756499425
17.45872936468234,-1.005193819584778
17.508754377188595,-0.9425768279176503
17.558779389694845,-0.8135143459810092
17.6088044022011,-0.8602618607143642
17.658829414707352,-0.9446325886557023
17.708854427213605,-0.9108278334902011
17.75887943971986,-0.9871925109591158
17.808904452226113,-0.8645851447748177
17.858929464732366,-0.8652354089194012
17.90895447723862,-0.7756408229347551
17.95897948974487,-0.8601575258653226
18.009004502251123,-0.6930764071947457
18.059029514757377,-0.5574497916265424
18.10905452726363,-0.6855341056093127
18.159079539769884,-0.5967333453112974
18.209104552276138,-0.5285430227152056
18.25912956478239,-0.5968372966956336
18.309154577288645,-0.4920709385025745
18.359179589794895,-0.46969866462215837
18.40920460230115,-0.4164896855832946
18.459229614807402,-0.45779117731499075
18.509254627313656,-0.33132010611035545
18.55927963981991,-0.23641713032833328
18.609304652326163,-0.09283232546934625
18.659329664832416,-0.09315399257589542
18.70935467733867,0.07557585870788475
18.75937968984492,-0.16678882252732385
18.809404702351173,0.047091631714867334
18.859429714857427,0.028207833457646637
18.90945472736368,0.2788432874141587
18.959479739869934,0.028872750748894283
19.009504752376188,0.07529550659426207
19.05952976488244,0.14849505321188428
19.109554777388695,0.04468987376585029
19.159579789894945,0.25250586482532295
19.2096048024012,0.2764067141427461
19.259629814907452,0.4137164746908288
19.309654827413706,0.47821232722792395
19.35967983991996,0.6759024761426402
19.409704852426213,0.6263547583036411
19.459729864932466,0.5153196582249652
19.509754877438716,0.5234325463182976
19.55977988994497,0.7011955209228709
19.609804902451224,0.5570785733843286
19.659829914957477,0.9076219417990733
19.70985492746373,0.8759816237558693
19.759879939969984,0.7427849979667337
19.809904952476238,0.6480782417082266
19.85992996498249,0.9824179618062414
19.90995497748874,0.8610965156681857
19.959979989994995,1.0196688032561316
20.01000500250125,0.7575395862189871
20.060030015007502,0.8758457582975124
20.110055027513756,0.952767228016149
20.16008004002001,0.9710180222448739
20.210105052526263,0.9329728072818325
20.260130065032516,1.0494768543981465
20.310155077538766,0.8871723906230612
20.36018009004502,0.9839522533398191
20.410205102551274,1.0119780813291614
20.460230115057527,1.0506488666429323
20.51025512756378,1.0671229451976287
20.560280140070034,0.8777618466661745
20.610305152576288,0.8286017114073516
20.66033016508254,1.0991109060518238
20.71035517758879,0.9914744390795214
20.760380190095045,0.867896693287913
20.8104052026013,1.0800041235136917
20.860430215107552,0.9162859147734064
20.910455227613806,1.0002141076229543
20.96048024012006,0.864394717295541
21.010505252626313,1.0369303362376308
21.060530265132567,0.9775235185991799
21.110555277638817,0.7462203485525448
21.16058029014507,0.8354718687882587
21.210605302651324,0.7682031301141239
21.260630315157577,0.8041188952453868
21.31065532766383,0.5326841372265785
21.360680340170084,0.6581281860718656
21.410705352676338,0.6542370706629821
21.46073036518259,0.33002018284157353
21.51075537768884,0.34380205270208647
21.560780390195095,0.21328222388416568
21.61080540270135,0.34429845621816724
21.660830415207602,0.39609823032587244
21.710855427713856,0.4268730728124351
21.76088044022011,0.23564806732834304
21.810905452726363,0.3421303171314818
21.860930465232617,-0.008159736825529701
21.910955477738867,-0.09023107164989101
21.96098049024512,0.024608739139225913
22.011005502751374,0.018550922168450282
22.061030515257627,-0.073094550917448
22.11105552776388,-0.3263640385476279
22.161080540270135,-0.17802729850670007
22.211105552776388,-0.3486345875256629
22.26113056528264,-0.19974682439723335
22.31115557778889,-0.27791338317193476
22.361180590295145,-0.45563325902765817
22.4112056028014,-0.45919921546752873
22.461230615307652,-0.5588807804658285
22.511255627813906,-0.50324094709727
22.56128064032016,-0.4442289977912018
22.611305652826413,-0.6797356001565871
22.661330665332663,-0.5707240514361458
22.711355677838917,-0.712566120670767
22.76138069034517,-0.7755891410896798
22.811405702851424,-0.742024259536212
22.861430715357677,-0.8680350703533333
22.91145572786393,-0.8511525923567757
22.961480740370185,-0.9448612299428786
23.011505752876438,-0.6558223889712954
23.061530765382688,-0.8738575838080799
23.11155577788894,-0.9702503294409717
23.161580790395195,-0.8995211501690024
23.21160580290145,-0.9504891874991729
23.261630815407702,-0.9773405830462774
23.311655827913956,-0.9074241931698388
23.36168084042021,-0.9042633117457085
23.411705852926463,-1.0417854414103798
23.461730865432713,-1.0525645985571237
23.511755877938967,-1.0262459650057636
23.56178089044522,-1.230192103023676
23.611805902951474,-1.1502763040196637
23.661830915457728,-0.8583281117278713
23.71185592796398,-0.8242875987745014
23.761880940470235,-1.0049828869712183
23.81190595297649,-0.9112663607938226
23.86193096548274,-0.9242155920783165
23.911955977988992,-0.6314808339856447
23.961980990495245,-0.8090894487078373
24.0120060030015,-0.9132122829568831
24.062031015507753,-0.9730953176450521
24.112056028014006,-1.0131110646331314
24.16208104052026,-0.8049123740408973
24.212106053026513,-0.8716213362840447
24.262131065532763,-0.906947615101583
24.312156078039017,-0.7962021951586202
24.36218109054527,-0.8046920589308012
24.412206103051524,-0.4910727245766194
24.462231115557778,-0.5332217682765102
24.51225612806403,-0.5822271692599776
24.562281140570285,-0.3920249263768612
24.61230615307654,-0.48952082702621225
24.66233116558279,-0.5393802667126538
24.712356178089042,-0.2557996005668994
24.762381190595296,-0.30806007753918163
24.81240620310155,-0.4186091765704271
24.862431215607803,-0.28606407328830996
24.912456228114056,-0.3060695709154757
24.96248124062031,-0.30771855675170523
25.012506253126563,-0.027327735025478334
25.062531265632813,0.12078936936672764
25.112556278139067,-0.1600403373225447
25.16258129064532,0.08613255738229883
25.212606303151574,0.014715942294796253
25.262631315657828,0.08081261785796595
25.31265632816408,0.11970665148197823
25.362681340670335,0.1415201351786012
25.41270635317659,0.28117429386146703
25.46273136568284,0.2409386858887776
25.512756378189092,0.3979802207261313
25.562781390695346,0.41188349700961613
25.6128064032016,0.4379421793097887
25.662831415707853,0.4148547869168701
25.712856428214106,0.49044316017392786
25.76288144072036,0.6647971698879789
25.81290645322661,0.6790132082676634
25.862931465732864,0.5692558582095382
25.912956478239117,0.7133656572482218
25.96298149074537,0.8132322091648316
26.013006503251624,0.6039673436385847
26.063031515757878,0.8561294698013038
26.11305652826413,0.7644105822690126
26.163081540770385,0.9145340054592175
26.213106553276635,0.8058040201993762
26.26313156578289,0.7240904515456436
26.313156578289142,0.7620099058231364
26.363181590795396,0.9474443908296958
26.41320660330165,0.9841214366873428
26.463231615807903,0.8808335442130543
26.513256628314156,1.0458103866453858
26.56328164082041,0.8240282464270338
26.61330665332666,0.9893239734438923
26.663331665832914,0.878090232115232
26.713356678339167,0.9347681820205761
26.76338169084542,1.0029497412117194
26.813406703351674,0.9079291176468172
26.863431715857928,0.9487885856072102
26.91345672836418,1.0786770416702203
26.963481740870435,0.9087151385360825
27.013506753376685,1.0359121770982305
27.06353176588294,0.8229281777340637
27.113556778389192,0.9700935780210229
27.163581790895446,1.0401897205004478
27.2136068034017,0.6255462502969873
27.263631815907953,0.7675155118818217
27.313656828414207,0.877286897169695
27.36368184092046,0.7695992208555746
27.41370685342671,0.7953660983628027
27.463731865932964,0.6643036137713615
27.513756878439217,0.6979985423346668
27.56378189094547,0.636684557361326
27.613806903451724,0.7303112821895454
27.663831915957978,0.5987209079644915
27.71385692846423,0.5653505052766139
27.763881940970485,0.4473839297221114
27.813906953476735,0.39556999473347787
27.86393196598299,0.35572208282833856
27.913956978489242,0.39207216557008573
27.963981990995496,0.26329528737715907
28.01400700350175,0.2863739162442337
28.064032016008003,0.4162952047820331
28.114057028514257,0.2467039884670378
28.16408204102051,0.07742626332000943
28.21410705352676,0.18031181776332988
28.264132066033014,-0.03060589798860832
28.314157078539267,-0.24362512473560044
28.36418209104552,-0.19053600233205276
28.414207103551774,-0.3264967672731981
28.464232116058028,-0.22391030751425658
28.51425712856428,-0.23578623398196236
28.564282141070535,-0.11825891277051465
28.614307153576785,-0.3007691560090878
28.66433216608304,-0.4020968806513439
28.714357178589292,-0.34301998418118673
28.764382191095546,-0.6917820429532596
28.8144072036018,-0.4906374227703008
28.864432216108053,-0.4793562103885578
28.914457228614307,-0.7451529969460944
28.964482241120557,-0.522276192038523
29.01450725362681,-0.6405662900121435
29.064532266133064,-0.7520216813542644
29.114557278639317,-0.6815140235244312
29.16458229114557,-0.5501587892791993
29.214607303651825,-0.7895327053453379
29.264632316158078,-0.8113676303661806
29.31465732866433,-0.9085040071808345
29.36468234117058,-0.9717724546888368
29.414707353676835,-0.825755810680295
29.46473236618309,-1.0141253765946217
29.514757378689342,-0.9387648409617828
29.564782391195596,-1.008725003412884
29.61480740370185,-0.9256947693264291
29.664832416208103,-0.9504241249013373
29.714857428714357,-0.8877725007469929
29.764882441220607,-1.0477835152975052
29.81490745372686,-1.0265308208206336
29.864932466233114,-1.0976803132913182
29.914957478739368,-1.041992392632932
29.96498249124562,-0.9550962593482609
30.015007503751875,-0.9099066574047465
30.06503251625813,-1.0681352965641262
30.115057528764382,-0.8768296879409286
30.165082541270632,-0.8136866258295945
30.215107553776885,-0.8909920475599509
30.26513256628314,-0.7254083978891381
30.315157578789393,-0.9689348124161649
30.365182591295646,-0.9922586211471168
30.4152076038019,-1.0197312328713612
30.465232616308153,-0.6642145190591864
30.515257628814407,-0.7183059680274447
30.565282641320657,-0.7572636760301943
30.61530765382691,-0.6897902701521181
30.665332666333164,-0.7946220722771975
30.715357678839418,-0.4000774708955411
30.76538269134567,-0.5926971438571088
30.815407703851925,-0.5541311284839431
30.86543271635818,-0.45053149606013065
30.915457728864432,-0.4317359796088733
30.965482741370682,-0.41297670233229283
31.015507753876935,-0.4688514774786583
31.06553276638319,-0.29612084148568196
31.115557778889443,-0.10767002393900871
31.165582791395696,-0.11319499833391672
31.21560780390195,-0.03966303661096651
31.265632816408203,-0.20085011500291325
31.315657828914457,-0.199061259633108
31.365682841420707,-0.06280124971676342
31.41570785392696,0.005353809259640561
31.465732866433214,0.15920489275335853
31.515757878939468,-0.06958086211992294
31.56578289144572,0.30225113139856374
31.615807903951975,0.18275227233414748
31.66583291645823,0.20462514213767233
31.715857928964482,0.1942442257329483
31.765882941470732,0.1773711885277089
31.815907953976986,0.4717182855550345
31.86593296648324,0.442303121222983
31.915957978989493,0.35045704230194197
31.965982991495746,0.3932274806728525
32.016008004001996,0.5311312401199306
32.06603301650825,0.7721733223227139
32.1160580290145,0.6183591180145283
32.16608304152076,0.5314389697851598
32.21610805402701,0.6929082375706085
32.266133066533264,0.7241443388800881
32.31615807903952,0.5137821538589846
32.36618309154577,0.8081352254479801
32.416208104052025,0.818529630351761
32.46623311655828,0.9371963669681088
32.51625812906453,1.0762533299315553
32.566283141570786,1.0255660541139162
32.61630815407704,0.9052884313472758
32.66633316658329,0.8384601697696186
32.71635817908954,1.221009540023655
32.76638319159579,0.9817451101402089
32.816408204102046,0.9869244126308034
32.8664332166083,0.9903614113254716
32.91645822911455,1.0173409321746032
32.96648324162081,0.98535914466889
33.01650825412706,0.9421902473341363
33.066533266633314,0.9421309457737144
33.11655827913957,0.9883078889113198
33.16658329164582,0.9295261934369967
33.216608304152075,0.9024079271209893
33.26663331665833,0.9717232037792605
33.31665832916458,0.9205655314562803
33.366683341670836,1.0790785928655588
33.41670835417709,0.6438748169165148
33.46673336668334,0.9961407573985184
33.51675837918959,0.9873976344470708
33.56678339169584,0.6290904537995712
33.6168084042021,0.7737083496160971
33.66683341670835,0.7403591118059326
33.716858429214604,0.604332820828958
33.76688344172086,0.633018928162433
33.81690845422711,0.5636812100873277
33.866933466733364,0.812215853689928
33.91695847923962,0.6912129300870601
33.96698349174587,0.6839615856062827
34.017008504252125,0.5867411501552362
34.06703351675838,0.3581491805350767
34.11705852926463,0.3739041763324581
34.167083541770886,0.42952876967564285
34.21710855427714,0.21166141138484143
34.26713356678339,0.35762156744635754
34.31715857928964,0.2140203455278588
34.36718359179589,0.15170636193483694
34.41720860430215,0.21094665114820355
34.4672336168084,0.13458929356832033
34.517258629314654,0.004153067997035263
34.56728364182091,0.10616868316702215
34.61730865432716,-0.16786018160108188
34.667333666833414,-0.048000336881033785
34.71735867933967,-0.09984961876836897
34.76738369184592,-0.23928202098172624
34.817408704352175,-0.22436047637134507
34.86743371685843,-0.43008859451357345
34.91745872936468,-0.25981494627346263
34.967483741870936,-0.41706703163081854
35.01750875437719,-0.4962110585863949
35.06753376688344,-0.38328904658939733
35.11755877938969,-0.6016541093056539
35.16758379189594,-0.713766539777221
35.2176088044022,-0.7688505619500683
35.26763381690845,-0.5913197006702359
35.317658829414704,-0.8170655896907156
35.36768384192096,-0.5489212739480219
35.41770885442721,-0.9661592345649692
35.467733866933465,-0.6199898420370732
35.51775887943972,-0.7982272650255494
35.56778389194597,-0.8566439109761537
35.617808904452225,-0.9269889879712669
35.66783391695848,-0.8559249770760444
35.71785892946473,-0.9207021977039825
35.767883941970986,-0.8254145158128904
35.81790895447724,-0.9407867011261482
35.867933966983486,-0.9512616427428477
35.91795897948974,-1.0143177501600695
35.96798399199599,-0.9928689736416447
36.01800900450225,-0.963142226034757
36.0680340170085,-1.1692004598271681
36.118059029514754,-1.1347659449112473
36.16808404202101,-0.9248829269914896
36.21810905452726,-0.9788847244551372
36.268134067033515,-1.008639633540285
36.31815907953977,-0.9801903742649727
36.36818409204602,-0.9366110358133537
36.418209104552275,-1.0122502667893294
36.46823411705853,-1.020612280535825
36.51825912956478,-0.9053459704540664
36.568284142071036,-1.0026023040510723
36.61830915457729,-0.8415105770040421
36.668334167083536,-1.0279574525904078
36.71835917958979,-0.7280008220132796
36.76838419209604,-0.7547949948688245
36.8184092046023,-0.7455834020819871
36.86843421710855,-0.6401194166007318
36.918459229614804,-0.5371957767020822
36.96848424212106,-0.5659001693045368
37.01850925462731,-0.8133488893013855
37.068534267133565,-0.7175690535731791
37.11855927963982,-0.6109679095521936
37.16858429214607,-0.5033793404888727
37.218609304652325,-0.4104589641974773
37.26863431715858,-0.4898791909032266
37.31865932966483,-0.35266398817802613
37.368684342171086,-0.39998572596669435
37.41870935467734,-0.3378942201343334
37.468734367183586,-0.369011152562093
37.51875937968984,-0.2716996557901804
37.56878439219609,-0.26512728404165997
37.61880940470235,-0.17780348669587553
37.6688344172086,0.07509137957950869
37.718859429714854,-0.07519358570593904
37.76888444222111,0.33295420806304293
37.81890945472736,0.16884306202477878
37.868934467233615,0.1874911398462069
37.91895947973987,0.1322451515376834
37.96898449224612,0.3366396854421772
38.019009504752376,0.2569056331824079
38.06903451725863,0.37374431937299724
38.11905952976488,0.6637211396213167
38.169084542271136,0.44325595470461765
38.21910955477739,0.6118054846402625
38.269134567283636,0.46933353761333874
38.31915957978989,0.5775751627073551
38.36918459229614,0.798123071370526
38.4192096048024,0.5967614608664468
38.46923461730865,0.8774682301107095
38.519259629814904,0.8020218385340278
38.56928464232116,0.7081936735638952
38.61930965482741,0.8589622167207002
38.669334667333665,0.9222671002695557
38.71935967983992,0.9144187013231219
38.76938469234617,0.7203090011764122
38.819409704852426,0.8275164578096508
38.86943471735868,0.8961246561302987
38.91945972986493,0.9317755063939949
38.969484742371186,1.0172784818601999
39.01950975487743,0.9865838754594755
39.069534767383686,0.8464578900243467
39.11955977988994,1.0267387402830073
39.16958479239619,1.0560304039033719
39.21960980490245,1.0547143486997526
39.2696348174087,1.1080780351946777
39.319659829914954,1.0821548568766701
39.36968484242121,1.040944443930178
39.41970985492746,0.9817841231614003
39.469734867433715,0.8140048996514619
39.51975987993997,1.0119109204870282
39.56978489244622,0.9761416815530113
39.619809904952476,0.9665642868571703
39.66983491745873,0.7934146597831684
39.71985992996498,0.7923624299612343
39.769884942471236,0.9829089827962495
39.81990995497748,0.8485680736208608
39.869934967483736,0.8934705532810635
39.91995997998999,0.798884280314821
39.969984992496244,0.7677683084841209
40.0200100050025,0.8254478309057941
